customer_id,age,annual_income,employment_length,state,credit_score
CUST046688,50,"$75,090",10+ years,nc,725
CUST046689,53,33664.0,10+ years,NY,672
CUST046690,31,41509.0,7 years,GA,689
CUST046691,36,55671.0,7 years,WA,706
CUST046692,21,12000.0,1 years,NY,659
CUST046693,35,57946.0,8 years,MA,641
CUST046694,21,28157.0,1 years,NY,725
CUST046695,32,31713.0,3 years,PA,540
CUST046696,50,"$66,212",10+ years,CA,724
CUST046697,21,37351.0,< 1 year,IL,678
CUST046698,27,12000.0,2 years,FL,753
CUST046699,27,56489.0,< 1 year,MO,661
CUST046700,21,12000.0,2 years,AZ,656
CUST046701,48,40841.0,10+ years,VA,643
CUST046702,41,70390.0,6 years,TX,832
CUST046703,59,84465.0,10+ years,WI,714
CUST046704,26,24240.0,2 years,TN,672
CUST046705,21,40435.0,2 years,VA,628
CUST046706,49,"$63,739",10+ years,AZ,670
CUST046707,33,42924.0,6 years,IN,754
CUST046708,32,12000.0,7 years,PA,572
CUST046709,55,50360.0,10+ years,NY,681
CUST046710,40,42290.0,8 years,WA,719
CUST046711,48,22087.0,10+ years,IN,662
CUST046712,30,47419.0,5 years,wa,711
CUST046713,29,33712.0,3 years,NC,658
CUST046714,33,59201.0,7 years,AZ,657
CUST046715,46,47283.0,10+ years,MO,767
CUST046716,38,24232.0,5 years,FL,724
CUST046717,43,36562.0,10+ years,GA,9999
CUST046718,21,29592.0,< 1 year,GA,0
CUST046719,21,"$41,557",< 1 year,IN,719
CUST046720,21,"$25,382",< 1 year,TX,557
CUST046721,33,"$54,278",7 years,WA,605
CUST046722,21,24883.0,< 1 year,VA,710
CUST046723,58,78866.0,10+ years,WA,9999
CUST046724,37,69985.0,3 years,MA,616
CUST046725,40,56004.0,,VA,669
CUST046726,24,17616.0,1 years,AZ,708
CUST046727,24,32586.0,2 years,FL,734
CUST046728,56,68518.0,10+ years,AZ,722
CUST046729,59,65198.0,10+ years,IN,784
CUST046730,42,38228.0,10+ years,TX,646
CUST046731,21,58488.0,< 1 year,NY,807
CUST046732,32,"$34,246",,MO,696
CUST046733,41,13902.0,9 years,NY,709
CUST046734,35,32271.0,2 years,NC,719
CUST046735,21,,< 1 year,FL,746
CUST046736,60,68077.0,10+ years,Florida,741
CUST046737,27,12000.0,< 1 year,OH,737
CUST046738,21,16775.0,1 years,MO,733
CUST046739,37,47973.0,6 years,NC,570
CUST046740,52,42107.0,10+ years,TX,704
CUST046741,44,70192.0,10+ years,WI,654
CUST046742,22,26839.0,< 1 year,GA,693
CUST046743,21,27559.0,< 1 year,NC,749
CUST046744,21,19007.0,1 years,WA,631
CUST046745,34,43946.0,6 years,WI,780
CUST046746,32,49708.0,3 years,MO,681
CUST046747,44,56180.0,10+ years,WI,817
CUST046748,29,51584.0,7 years,PA,680
CUST046749,49,60709.0,,GA,628
CUST046750,45,66367.0,10+ years,MA,674
CUST046751,29,40977.0,4 years,AZ,653
CUST046752,42,18943.0,6 years,,627
CUST046753,53,50165.0,10+ years,NC,644
CUST046754,26,18618.0,4 years,IN,684
CUST046755,35,29809.0,2 years,AZ,632
CUST046756,35,25636.0,10+ years,MA,735
CUST046757,33,56375.0,2 years,TX,711
CUST046758,47,78898.0,10+ years,IL,711
CUST046759,48,32778.0,10+ years,MA,770
CUST046760,42,"$62,073",10+ years,NY,693
CUST046761,42,"$59,150",4 years,MD,615
CUST046762,31,70357.0,2 years,NC,663
CUST046763,41,47841.0,7 years,MA,674
CUST046764,22,12000.0,1 years,NJ,825
CUST046765,67,56945.0,10+ years,GA,642
CUST046766,54,81363.0,10+ years,NY,740
CUST046767,49,45865.0,10+ years,OH,656
CUST046768,42,61001.0,10+ years,WI,683
CUST046769,42,49788.0,10+ years,NJ,613
CUST046770,21,38320.0,< 1 year,MD,636
CUST046771,22,12000.0,< 1 year,IN,695
CUST046772,24,29623.0,5 years,tn,586
CUST046773,38,57215.0,7 years,Georgia,599
CUST046774,34,50964.0,,CA,695
CUST046775,47,70642.0,10+ years,AZ,653
CUST046776,26,12000.0,4 years,VA,788
CUST046777,50,58065.0,10+ years,tn,778
CUST046778,28,32986.0,< 1 year,PA,735
CUST046779,32,60203.0,8 years,FL,637
CUST046780,48,98573.0,10+ years,TN,684
CUST046781,44,74163.0,10+ years,WI,585
CUST046782,22,39644.0,1 years,va,661
CUST046783,50,66518.0,9 years,NY,710
CUST046784,39,47093.0,8 years,TX,674
CUST046785,21,43960.0,< 1 year,MD,697
CUST046786,27,35207.0,,in,676
CUST046787,33,32303.0,8 years,NY,733
CUST046788,23,,< 1 year,NY,726
CUST046789,54,54137.0,,IN,756
CUST046790,33,12000.0,5 years,FL,677
CUST046791,43,25729.0,10+ years,PA,697
CUST046792,40,48450.0,10+ years,OH,708
CUST046793,46,24271.0,10+ years,MA,726
CUST046794,58,52074.0,10+ years,MO,714
CUST046795,46,62021.0,10+ years,NJ,636
CUST046796,58,58149.0,10+ years,MA,691
CUST046797,46,36544.0,10+ years,MD,676
CUST046798,39,29851.0,6 years,IN,660
CUST046799,41,"$66,909",7 years,MO,687
CUST046800,21,37415.0,< 1 year,il,641
CUST046801,32,25689.0,3 years,PA,805
CUST046802,36,50370.0,4 years,NY,716
CUST046803,43,"$52,987",9 years,VA,639
CUST046804,37,56528.0,5 years,MD,670
CUST046805,42,69369.0,7 years,in,640
CUST046806,22,12000.0,2 years,CA,594
CUST046807,21,31309.0,< 1 year,TX,673
CUST046808,23,27970.0,,WA,603
CUST046809,56,83443.0,10+ years,Illinois,571
CUST046810,22,12000.0,< 1 year,md,724
CUST046811,28,14135.0,5 years,,726
CUST046812,39,48035.0,10+ years,FL,666
CUST046813,21,20874.0,< 1 year,oh,615
CUST046814,27,37481.0,3 years,IL,658
CUST046815,46,30395.0,10+ years,NY,741
CUST046816,32,56112.0,8 years,PA,756
CUST046817,58,72123.0,10+ years,MA,758
CUST046818,21,27712.0,< 1 year,VA,699
CUST046819,33,"$37,191",5 years,wi,752
CUST046820,32,20968.0,5 years,MD,729
CUST046821,37,32549.0,7 years,FL,650
CUST046822,23,52007.0,< 1 year,NJ,641
CUST046823,31,38125.0,5 years,OH,687
CUST046824,47,56324.0,10+ years,PA,722
CUST046825,34,"$53,410",9 years,VA,690
CUST046826,25,17982.0,,NJ,675
CUST046827,62,"$80,649",10+ years,MD,683
CUST046828,38,47692.0,4 years,MD,685
CUST046829,45,49568.0,10+ years,NJ,601
CUST046830,47,48905.0,10+ years,MD,672
CUST046831,37,54147.0,3 years,OH,664
CUST046832,28,41721.0,3 years,MI,714
CUST046833,40,,10+ years,MO,693
CUST046834,29,41657.0,2 years,NC,587
CUST046835,42,33333.0,10+ years,MI,675
CUST046836,36,32612.0,10+ years,MO,667
CUST046837,50,"$65,488",10+ years,MA,713
CUST046838,24,32428.0,< 1 year,MI,599
CUST046839,46,"$38,786",10+ years,NY,662
CUST046840,45,59122.0,9 years,MA,583
CUST046841,35,39026.0,5 years,MO,530
CUST046842,46,70931.0,10+ years,AZ,658
CUST046843,43,57698.0,10+ years,FL,683
CUST046844,46,37995.0,9 years,MO,638
CUST046845,45,56545.0,10+ years,MA,589
CUST046846,38,33883.0,10+ years,WI,531
CUST046847,30,36957.0,3 years,TX,650
CUST046848,30,41633.0,6 years,MO,774
CUST046849,35,49151.0,10+ years,Illinois,622
CUST046850,48,43010.0,10+ years,NY,679
CUST046851,45,44650.0,10+ years,TN,836
CUST046852,50,"$60,487",10+ years,MA,720
CUST046853,51,54401.0,10+ years,FL,797
CUST046854,35,35506.0,6 years,VA,719
CUST046855,61,56966.0,10+ years,TN,670
CUST046856,36,48621.0,6 years,TN,652
CUST046857,32,"$28,438",,TX,704
CUST046858,41,44128.0,10+ years,NJ,579
CUST046859,43,52019.0,10+ years,MA,649
CUST046860,29,12000.0,1 years,NJ,684
CUST046861,36,18995.0,9 years,VA,708
CUST046862,32,62003.0,3 years,TX,742
CUST046863,39,23233.0,10+ years,NC,789
CUST046864,47,70004.0,10+ years,fl,685
CUST046865,34,53910.0,3 years,NY,712
CUST046866,44,52326.0,,AZ,691
CUST046867,21,47377.0,< 1 year,AZ,749
CUST046868,48,69729.0,10+ years,AZ,630
CUST046869,32,41157.0,7 years,OH,642
CUST046870,32,44036.0,3 years,MD,681
CUST046871,42,64504.0,4 years,PA,520
CUST046872,43,57358.0,10+ years,VA,739
CUST046873,36,55794.0,6 years,NY,693
CUST046874,27,56333.0,< 1 year,NC,549
CUST046875,32,57022.0,3 years,WA,697
CUST046876,39,41937.0,9 years,IN,737
CUST046877,43,38617.0,10+ years,WI,644
CUST046878,28,34109.0,4 years,TX,605
CUST046879,30,"$66,930",6 years,TN,683
CUST046880,41,31336.0,8 years,WA,675
CUST046881,37,40990.0,7 years,oh,697
CUST046882,39,44572.0,5 years,md,999
CUST046883,21,12275.0,< 1 year,GA,707
CUST046884,34,42387.0,5 years,OH,850
CUST046885,48,48813.0,10+ years,MD,660
CUST046886,30,35019.0,4 years,WA,0
CUST046887,43,"$48,883",8 years,MA,734
CUST046888,23,"$27,902",3 years,TX,740
CUST046889,21,12000.0,1 years,OH,732
CUST046890,43,43775.0,10+ years,TX,518
CUST046891,37,41827.0,7 years,,739
CUST046892,33,38889.0,4 years,FL,679
CUST046893,48,57520.0,10+ years,NY,629
CUST046894,34,49469.0,4 years,IN,686
CUST046895,30,19333.0,4 years,MO,658
CUST046896,29,30592.0,4 years,TN,669
CUST046897,26,17061.0,2 years,GA,688
CUST046898,43,35916.0,10+ years,MD,672
CUST046899,34,45840.0,9 years,TN,695
CUST046900,51,62205.0,10+ years,IN,611
CUST046901,21,16868.0,< 1 year,PA,844
CUST046902,49,49709.0,10+ years,MO,670
CUST046903,42,30569.0,10+ years,FL,622
CUST046904,36,58776.0,10+ years,IL,594
CUST046905,22,24140.0,< 1 year,MD,672
CUST046906,21,12000.0,,MO,605
CUST046907,47,57248.0,10+ years,PA,697
CUST046908,40,36377.0,9 years,mi,666
CUST046909,40,38741.0,10+ years,nj,658
CUST046910,36,57824.0,6 years,IL,674
CUST046911,48,53798.0,9 years,NY,668
CUST046912,30,60727.0,4 years,NC,693
CUST046913,33,"$84,438",,MD,784
CUST046914,35,62408.0,3 years,FL,646
CUST046915,35,"$25,930",9 years,GA,651
CUST046916,54,85674.0,10+ years,WA,582
CUST046917,22,17599.0,< 1 year,MO,783
CUST046918,21,32491.0,< 1 year,,683
CUST046919,21,45741.0,3 years,MA,669
CUST046920,46,"$38,189",10+ years,MA,688
CUST046921,36,44815.0,8 years,AZ,765
CUST046922,21,,< 1 year,FL,680
CUST046923,39,33526.0,5 years,WA,708
CUST046924,34,13389.0,6 years,VA,702
CUST046925,44,"$63,350",10+ years,PA,643
CUST046926,47,34981.0,10+ years,CA,724
CUST046927,68,91167.0,10+ years,GA,677
CUST046928,23,24525.0,1 years,NY,641
CUST046929,21,45097.0,< 1 year,OH,655
CUST046930,45,36838.0,10+ years,TX,645
CUST046931,49,57467.0,10+ years,mi,631
CUST046932,22,57629.0,< 1 year,CA,645
CUST046933,22,15562.0,2 years,MI,583
CUST046934,42,"$74,790",10+ years,MA,649
CUST046935,58,57644.0,10+ years,IN,629
CUST046936,27,34609.0,4 years,MO,734
CUST046937,39,33808.0,10+ years,MD,721
CUST046938,21,32797.0,3 years,NC,689
CUST046939,35,22854.0,,GA,696
CUST046940,36,,,CA,696
CUST046941,55,"$58,204",10+ years,AZ,614
CUST046942,29,23895.0,3 years,AZ,624
CUST046943,46,77038.0,10+ years,IN,698
CUST046944,28,21835.0,4 years,IL,539
CUST046945,39,"$48,433",10+ years,MD,771
CUST046946,62,102048.0,10+ years,MI,677
CUST046947,59,74342.0,10+ years,wa,722
CUST046948,61,35714.0,10+ years,GA,699
CUST046949,42,"$80,620",10+ years,VA,664
CUST046950,35,58538.0,4 years,NY,658
CUST046951,41,68326.0,10+ years,WI,772
CUST046952,43,"$71,569",7 years,wi,700
CUST046953,42,48780.0,7 years,NJ,629
CUST046954,29,12524.0,1 years,WA,658
CUST046955,28,48193.0,2 years,PA,619
CUST046956,30,"$12,000",6 years,MO,721
CUST046957,50,"$38,349",10+ years,pa,703
CUST046958,52,62082.0,10+ years,MA,652
CUST046959,75,105362.0,10+ years,FL,694
CUST046960,43,41201.0,10+ years,AZ,654
CUST046961,28,24278.0,5 years,WI,707
CUST046962,32,76499.0,9 years,VA,668
CUST046963,36,56930.0,6 years,ca,603
CUST046964,56,"$73,737",10+ years,NY,690
CUST046965,46,77219.0,10+ years,NY,720
CUST046966,21,"$34,072",1 years,AZ,732
CUST046967,37,"$27,423",6 years,WA,725
CUST046968,21,"$12,000",1 years,VA,699
CUST046969,45,51536.0,,NC,850
CUST046970,29,30384.0,< 1 year,TN,603
CUST046971,30,67401.0,6 years,IL,626
CUST046972,21,23284.0,< 1 year,FL,697
CUST046973,47,82426.0,10+ years,PA,640
CUST046974,52,67883.0,10+ years,MA,764
CUST046975,29,47032.0,1 years,PA,762
CUST046976,36,12000.0,1 years,IN,663
CUST046977,32,73728.0,9 years,FL,711
CUST046978,35,30471.0,2 years,tx,685
CUST046979,28,,< 1 year,IN,779
CUST046980,24,"$12,000",< 1 year,VA,693
CUST046981,54,89510.0,8 years,VA,628
CUST046982,21,12000.0,2 years,,609
CUST046983,44,37824.0,8 years,OH,736
CUST046984,41,42109.0,7 years,AZ,9999
CUST046985,57,62372.0,10+ years,IL,597
CUST046986,35,"$36,795",6 years,WA,735
CUST046987,33,45048.0,4 years,CA,682
CUST046988,28,17278.0,6 years,VA,681
CUST046989,42,"$55,106",10+ years,OH,0
CUST046990,29,60353.0,1 years,TX,764
CUST046991,24,12578.0,2 years,ny,681
CUST046992,29,33000.0,5 years,MD,686
CUST046993,26,,1 years,GA,848
CUST046994,25,12000.0,2 years,GA,632
CUST046995,39,27164.0,7 years,NC,526
CUST046996,35,49837.0,8 years,NY,676
CUST046997,44,47475.0,10+ years,GA,696
CUST046998,39,"$49,891",10+ years,MD,729
CUST046999,23,33615.0,6 years,IN,753
CUST047000,21,12000.0,1 years,MO,716
CUST047001,25,55935.0,1 years,OH,673
CUST047002,47,54613.0,7 years,nj,686
CUST047003,46,53953.0,8 years,IL,723
CUST047004,49,"$55,737",9 years,,767
CUST047005,48,65712.0,10+ years,IN,684
CUST047006,51,72328.0,10+ years,FL,703
CUST047007,42,12000.0,10+ years,TX,626
CUST047008,59,82632.0,10+ years,,545
CUST047009,41,29939.0,10+ years,Florida,760
CUST047010,61,65029.0,10+ years,TN,702
CUST047011,30,19618.0,< 1 year,NJ,699
CUST047012,30,27422.0,4 years,NJ,733
CUST047013,35,"$36,387",2 years,IL,712
CUST047014,37,,10+ years,New York,737
CUST047015,34,15594.0,2 years,,583
CUST047016,44,52693.0,10+ years,MA,697
CUST047017,36,49879.0,4 years,OH,600
CUST047018,30,34370.0,5 years,MA,626
CUST047019,33,30682.0,4 years,GA,613
CUST047020,52,"$47,964",,fl,650
CUST047021,41,12000.0,10+ years,MI,789
CUST047022,21,"$32,381",< 1 year,FL,553
CUST047023,56,70880.0,10+ years,TX,760
CUST047024,43,45041.0,10+ years,MO,694
CUST047025,45,28506.0,10+ years,PA,652
CUST047026,49,55495.0,10+ years,FL,557
CUST047027,49,49888.0,6 years,nc,717
CUST047028,26,51008.0,3 years,CA,698
CUST047029,25,"$46,563",6 years,WA,640
CUST047030,66,66963.0,10+ years,WI,776
CUST047031,29,45571.0,6 years,TX,732
CUST047032,42,33448.0,10+ years,MA,684
CUST047033,57,87221.0,10+ years,MD,764
CUST047034,32,"$40,920",8 years,WI,618
CUST047035,33,70549.0,< 1 year,FL,632
CUST047036,49,48044.0,9 years,PA,614
CUST047037,40,66477.0,5 years,NY,722
CUST047038,43,73340.0,10+ years,NJ,634
CUST047039,37,37182.0,10+ years,IL,741
CUST047040,31,16401.0,3 years,NJ,746
CUST047041,34,51852.0,5 years,MD,653
CUST047042,52,47289.0,10+ years,in,722
CUST047043,34,"$35,287",10+ years,GA,658
CUST047044,43,39110.0,10+ years,MI,737
CUST047045,26,59522.0,< 1 year,CA,630
CUST047046,62,74903.0,10+ years,GA,850
CUST047047,41,54153.0,4 years,TN,709
CUST047048,42,,8 years,NY,731
CUST047049,49,47048.0,10+ years,MD,803
CUST047050,32,47073.0,4 years,WA,659
CUST047051,52,76018.0,10+ years,VA,564
CUST047052,21,"$15,593",2 years,MO,640
CUST047053,30,37094.0,3 years,GA,619
CUST047054,28,49102.0,2 years,MO,661
CUST047055,21,12000.0,< 1 year,NC,669
CUST047056,31,34483.0,4 years,NC,732
CUST047057,37,56512.0,10+ years,IN,649
CUST047058,24,13272.0,4 years,New York,642
CUST047059,23,29290.0,< 1 year,TN,637
CUST047060,38,37315.0,,MO,769
CUST047061,37,33535.0,8 years,PA,569
CUST047062,34,30111.0,8 years,CA,665
CUST047063,22,12000.0,1 years,FL,719
CUST047064,33,12000.0,5 years,PA,678
CUST047065,30,21390.0,,MI,721
CUST047066,39,52731.0,8 years,wa,670
CUST047067,31,22242.0,3 years,TN,785
CUST047068,37,37389.0,9 years,Pennsylvania,608
CUST047069,22,12000.0,< 1 year,Florida,668
CUST047070,21,27041.0,< 1 year,IL,709
CUST047071,44,78622.0,10+ years,,677
CUST047072,47,64629.0,10+ years,AZ,692
CUST047073,33,35476.0,6 years,CA,671
CUST047074,38,"$51,529",10+ years,,999
CUST047075,32,55884.0,10+ years,,749
CUST047076,51,"$76,009",10+ years,TN,9999
CUST047077,35,58672.0,8 years,VA,711
CUST047078,32,41812.0,5 years,NY,659
CUST047079,49,85340.0,10+ years,IL,716
CUST047080,28,28067.0,3 years,TN,605
CUST047081,39,68284.0,10+ years,AZ,733
CUST047082,25,"$40,436",< 1 year,WI,686
CUST047083,45,44017.0,10+ years,CA,671
CUST047084,47,"$30,256",10+ years,CA,744
CUST047085,22,29253.0,< 1 year,OH,692
CUST047086,21,12000.0,< 1 year,MO,713
CUST047087,41,52240.0,8 years,TN,682
CUST047088,61,58401.0,10+ years,WI,727
CUST047089,48,"$69,420",10+ years,fl,492
CUST047090,35,21838.0,,IL,736
CUST047091,27,60872.0,< 1 year,WI,601
CUST047092,23,"$31,452",< 1 year,NC,773
CUST047093,46,29147.0,10+ years,nc,658
CUST047094,49,70171.0,,OH,662
CUST047095,30,12000.0,7 years,NC,606
CUST047096,35,50586.0,,IL,682
CUST047097,38,33117.0,8 years,California,707
CUST047098,59,104572.0,10+ years,FL,713
CUST047099,38,44341.0,9 years,CA,582
CUST047100,26,12000.0,< 1 year,,657
CUST047101,24,25842.0,< 1 year,CA,686
CUST047102,27,17283.0,< 1 year,MO,649
CUST047103,53,85208.0,10+ years,AZ,717
CUST047104,44,57344.0,9 years,PA,744
CUST047105,33,"$32,984",,MI,706
CUST047106,21,,< 1 year,MA,554
CUST047107,27,45141.0,3 years,NJ,691
CUST047108,42,62045.0,5 years,WA,766
CUST047109,42,16638.0,6 years,TN,655
CUST047110,42,70668.0,7 years,GA,630
CUST047111,21,12000.0,< 1 year,IN,694
CUST047112,40,,10+ years,TX,570
CUST047113,26,22007.0,3 years,MO,726
CUST047114,38,"$40,277",6 years,NJ,701
CUST047115,28,29110.0,7 years,,758
CUST047116,50,"$61,304",9 years,IN,670
CUST047117,42,69152.0,,IN,669
CUST047118,36,62485.0,8 years,TN,691
CUST047119,54,67443.0,10+ years,CA,651
CUST047120,33,,4 years,VA,660
CUST047121,21,21584.0,< 1 year,WI,618
CUST047122,50,54532.0,10+ years,FL,640
CUST047123,41,61968.0,5 years,MI,687
CUST047124,34,56198.0,8 years,GA,678
CUST047125,30,26934.0,8 years,GA,761
CUST047126,44,77046.0,7 years,PA,806
CUST047127,47,76031.0,,NY,658
CUST047128,28,,< 1 year,mo,713
CUST047129,44,39940.0,8 years,VA,-1
CUST047130,41,39473.0,9 years,NY,676
CUST047131,28,27908.0,5 years,nj,680
CUST047132,38,29090.0,10+ years,MD,634
CUST047133,31,34634.0,8 years,WI,715
CUST047134,52,65338.0,8 years,NY,703
CUST047135,30,61708.0,3 years,AZ,743
CUST047136,56,83140.0,10+ years,VA,676
CUST047137,39,82201.0,10+ years,NJ,693
CUST047138,21,12000.0,< 1 year,NY,736
CUST047139,21,26954.0,< 1 year,MO,761
CUST047140,35,39668.0,5 years,IN,668
CUST047141,54,62712.0,10+ years,GA,675
CUST047142,52,53571.0,10+ years,WI,727
CUST047143,39,39933.0,6 years,fl,613
CUST047144,29,28635.0,1 years,PA,697
CUST047145,32,49196.0,2 years,mo,722
CUST047146,40,,10+ years,OH,766
CUST047147,51,50853.0,10+ years,FL,551
CUST047148,44,66689.0,,AZ,642
CUST047149,49,35295.0,,TN,667
CUST047150,45,65994.0,10+ years,IL,618
CUST047151,49,66057.0,6 years,Illinois,678
CUST047152,21,12000.0,2 years,CA,605
CUST047153,27,35481.0,2 years,IL,649
CUST047154,24,"$12,751",< 1 year,TN,635
CUST047155,23,34237.0,2 years,FL,742
CUST047156,38,21482.0,6 years,CA,749
CUST047157,21,32029.0,< 1 year,GA,795
CUST047158,26,12000.0,1 years,MO,742
CUST047159,36,50051.0,,TN,657
CUST047160,21,12000.0,< 1 year,TN,702
CUST047161,32,41214.0,7 years,Pennsylvania,719
CUST047162,45,68435.0,4 years,MD,769
CUST047163,23,"$12,000",< 1 year,TN,660
CUST047164,47,17004.0,10+ years,MD,659
CUST047165,28,12000.0,< 1 year,CA,614
CUST047166,41,"$41,269",10+ years,IL,700
CUST047167,24,12000.0,1 years,NJ,701
CUST047168,43,23322.0,10+ years,NC,745
CUST047169,34,23883.0,7 years,OH,652
CUST047170,43,68785.0,10+ years,GA,620
CUST047171,31,58759.0,8 years,IN,645
CUST047172,44,30788.0,10+ years,TN,617
CUST047173,48,64985.0,10+ years,AZ,760
CUST047174,39,53027.0,10+ years,MO,696
CUST047175,32,23549.0,2 years,ga,772
CUST047176,35,76088.0,8 years,NY,700
CUST047177,22,23668.0,< 1 year,VA,669
CUST047178,40,48670.0,7 years,MD,601
CUST047179,45,26536.0,7 years,IN,683
CUST047180,56,75627.0,10+ years,NC,789
CUST047181,53,35628.0,10+ years,nj,710
CUST047182,26,33514.0,< 1 year,CA,607
CUST047183,40,39395.0,9 years,PA,658
CUST047184,36,32581.0,5 years,NY,572
CUST047185,52,51560.0,10+ years,TX,696
CUST047186,29,55346.0,2 years,GA,658
CUST047187,48,71426.0,10+ years,AZ,792
CUST047188,26,43539.0,3 years,GA,717
CUST047189,36,41999.0,8 years,New York,680
CUST047190,27,18137.0,4 years,GA,581
CUST047191,21,16093.0,2 years,AZ,545
CUST047192,27,21888.0,4 years,VA,678
CUST047193,34,45494.0,7 years,NJ,679
CUST047194,55,70536.0,10+ years,ma,807
CUST047195,24,28784.0,3 years,MO,635
CUST047196,30,49922.0,2 years,Pennsylvania,639
CUST047197,21,20901.0,< 1 year,,607
CUST047198,51,68143.0,9 years,AZ,767
CUST047199,32,"$19,294",8 years,oh,711
CUST047200,33,"$68,467",6 years,AZ,668
CUST047201,33,54026.0,6 years,MO,621
CUST047202,21,"$13,181",< 1 year,TN,706
CUST047203,21,38393.0,< 1 year,GA,629
CUST047204,26,43670.0,4 years,PA,745
CUST047205,45,28565.0,10+ years,AZ,679
CUST047206,21,40245.0,< 1 year,IN,655
CUST047207,44,"$36,742",10+ years,NJ,630
CUST047208,42,59319.0,9 years,MA,666
CUST047209,21,51597.0,< 1 year,TX,642
CUST047210,34,46018.0,8 years,CA,716
CUST047211,51,106865.0,10+ years,ga,672
CUST047212,25,42011.0,3 years,MI,654
CUST047213,31,35336.0,3 years,MI,712
CUST047214,71,82673.0,10+ years,NJ,711
CUST047215,41,54986.0,3 years,mi,592
CUST047216,34,39961.0,5 years,TN,788
CUST047217,32,12570.0,6 years,MA,692
CUST047218,42,44551.0,6 years,IN,724
CUST047219,46,42959.0,,WI,699
CUST047220,21,"$37,225",< 1 year,GA,715
CUST047221,21,13916.0,< 1 year,IN,677
CUST047222,26,37383.0,3 years,MO,665
CUST047223,36,44837.0,3 years,in,775
CUST047224,38,40801.0,6 years,WI,782
CUST047225,21,15328.0,< 1 year,WI,607
CUST047226,35,"$43,134",10+ years,OH,571
CUST047227,37,45249.0,5 years,WA,693
CUST047228,27,"$20,691",,PA,628
CUST047229,31,33126.0,2 years,MI,736
CUST047230,29,30247.0,,IN,682
CUST047231,43,58667.0,10+ years,ny,633
CUST047232,38,45775.0,8 years,GA,655
CUST047233,24,31930.0,< 1 year,AZ,758
CUST047234,49,60035.0,10+ years,IN,679
CUST047235,21,19487.0,< 1 year,MD,662
CUST047236,21,17132.0,< 1 year,CA,615
CUST047237,35,60752.0,9 years,WI,554
CUST047238,34,,5 years,NC,708
CUST047239,38,70483.0,9 years,VA,716
CUST047240,23,52879.0,2 years,VA,648
CUST047241,48,47456.0,10+ years,oh,721
CUST047242,58,78027.0,10+ years,VA,625
CUST047243,37,,8 years,IN,678
CUST047244,41,60310.0,10+ years,WI,591
CUST047245,21,31434.0,< 1 year,VA,744
CUST047246,32,23704.0,8 years,MI,806
CUST047247,29,56551.0,< 1 year,WA,638
CUST047248,27,57422.0,1 years,TN,739
CUST047249,30,27827.0,5 years,VA,708
CUST047250,31,"$25,892",3 years,TX,751
CUST047251,21,12000.0,< 1 year,NC,650
CUST047252,32,45464.0,8 years,WA,589
CUST047253,25,26174.0,1 years,GA,688
CUST047254,47,38581.0,10+ years,MI,564
CUST047255,41,51438.0,10+ years,VA,684
CUST047256,41,36548.0,10+ years,MD,766
CUST047257,49,65244.0,9 years,IN,661
CUST047258,28,23075.0,2 years,NY,679
CUST047259,41,36890.0,10+ years,NY,691
CUST047260,50,61153.0,9 years,NY,622
CUST047261,27,26654.0,2 years,MA,674
CUST047262,21,12000.0,< 1 year,OH,744
CUST047263,29,52170.0,4 years,MO,703
CUST047264,49,52906.0,10+ years,IL,727
